Symbol,Quantity,AvgPrice
ABBV,168,161.16
ACGL,385,71.97
AZN,451,74.73
CCN3,2,2966.5
CGBM23,4,124.98
EWW,5101,59.98
FSLR,174,215.67
GFK3,1,2.1
GILD,397,84.19
HEM3,-1,0.85
HOM3,1,2.47
HSY,145,258.83
IAU,2174,38.01
IGIB,7519,51.07
IGSB,7463,50.5
LEM3,1,1.63
LMT,67,491.52
LTPZ,5986,61.33
LVS,230,62.81
MRK,358,113.88
NGM3,-2,2.37
ORLY,40,905.02
PCAR,521,72.78
PCG,1562,16.88
QQQ,12208,317.6
RBM3,1,2.55
RING,12782,26.58
SBN3,2,0.24
SGEN,137,205.11
STIP,3719,98.93
TN   JUN 23,3,120.69
UB   JUN 23,4,139.91
ULTA,61,547.06
YUM,234,137.26
ZB   JUN 23,4,130.53
ZF   JUN 23,3,109.38
ZL   JUL 23,-1,0.55
ZM   JUL 23,1,447.7
ZN   JUN 23,4,114.73
ZO   JUL 23,-1,3.42
