Symbol,Quantity,AvgPrice
ABBV,79,160.34
CGBM23,2,124.34
DCK3,-1,17.69
IAU,1039,38.04
IGIB,3678,51.11
IGSB,3395,50.48
LTPZ,3796,60.93
LVS,303,59.31
NGM3,1,2.48
PCG,752,16.88
RING,5938,27.11
SBN3,2,0.24
SGEN,64,205.27
STIP,1725,98.76
TN   JUN 23,2,120.33
ZF   JUN 23,2,109.14
