Symbol,Quantity,AvgPrice
ABBV,251,161.09
ACGL,540,68.11
CCN3,2,2877.5
CGBM23,3,127.55
CGFM23,2,115.02
FSLR,134,202.7
GILD,473,83.43
GOILK3,-1,786.5
HEM3,-1,0.88
HSY,134,260.07
IAU,1366,38.31
LEM3,1,1.61
LMT,60,491.63
LVS,627,56.46
MCHI,3921,49.06
MPC,438,129.03
MRK,266,111.44
ORLY,46,861.81
PCG,2041,16.25
PGR,285,146.14
QQQ,11122,315.44
REGN,45,833.94
SBK3,2,0.23
SGEN,108,205.87
STIP,2360,99.52
TN   JUN 23,2,123.15
UB   JUN 23,1,144.06
ULTA,60,534.49
ZB   JUN 23,1,133.91
ZL   MAY 23,-1,0.56
ZM   MAY 23,1,451.9
ZN   JUN 23,2,116.63
