Symbol,Quantity,AvgPrice
ABBV,181,162.5
ACGL,379,71.25
AZN,327,75.63
CCN3,1,2981.0
CGBM23,4,125.41
DCK3,-1,17.31
EWW,3139,59.42
FSLR,148,215.36
GILD,290,86.05
HSY,85,260.69
IAU,2427,37.5
IGIB,6898,51.05
IGSB,7070,50.5
LEM3,1,1.64
LMT,65,485.29
LTPZ,5487,61.02
LVS,540,61.92
MRK,222,115.26
NGM3,-1,2.4
ORLY,27,907.37
PCAR,411,72.35
PCG,1607,16.92
QQQ,7991,315.81
RING,7157,26.11
SBN3,1,0.24
SGEN,143,204.42
STIP,3683,98.93
TN   JUN 23,3,120.53
UB   JUN 23,2,139.56
ULTA,47,541.84
YUM,193,137.6
ZB   JUN 23,2,130.31
ZF   JUN 23,3,109.33
ZL   JUL 23,-1,0.54
ZM   JUL 23,1,444.1
ZN   JUN 23,3,114.64
ZO   JUL 23,-2,3.36
