Symbol,Quantity,AvgPrice
ACGL,208,69.97
EWW,1952,60.37
FSLR,96,208.41
LVS,422,57.19
MPC,135,129.51
NGK3,-1,2.04
QQQ,4922,317.08
SBK3,1,0.24
ULTA,40,525.96
