Symbol,Quantity,AvgPrice
AEP,146,94.55
CCZ2,-1,2281.0
CGBZ22,1,121.81
CGFZ22,1,111.69
CTVA,247,57.81
DTE,119,122.91
ED,166,92.3
FPE,2351,16.9
GFV2,4,1.76
GFX2,-4,1.76
GIS,218,79.57
IAU,1143,31.03
IXC,1953,32.58
K,144,73.4
LLY,58,311.29
MCK,28,346.76
MRK,135,86.68
NOC,35,476.48
QQQ,3278,276.31
SO,234,72.53
SRE,122,156.26
WEC,147,96.37
WM,90,164.6
XEL,232,69.4
XLE,623,70.04
