Symbol,Quantity,AvgPrice
COILX2,4,94.55
CTVA,-9398,61.77
CTZ2,-9,1.07
GFV2,-9,1.85
GOILV2,-4,1089.0
HEZ2,-25,0.83
HOV2,3,3.68
HSY,-2588,226.91
IXC,119585,37.72
KCZ2,-10,2.25
LEV2,-15,1.46
NGV2,-11,8.28
PLV2,-19,898.14
RBV2,4,2.47
SIZ2,-9,19.76
WEC,5538,107.02
XEL,7657,77.22
XLU,-56796,77.85
ZC   DEC 22,-14,6.82
ZL   DEC 22,-23,0.66
ZM   DEC 22,-11,416.17
ZS   NOV 22,-13,14.25
