Symbol,Quantity,AvgPrice
AEP,128,98.55
CF,107,102.49
CGZZ22,9,103.5
CTVA,252,60.15
CTZ2,-1,0.96
DTE,113,126.73
ED,125,95.84
FPE,1450,17.28
HYG,387,72.99
IAU,659,31.75
IGSB,-13451,49.66
IXC,971,35.52
MCK,27,347.43
MRK,138,86.71
NOC,25,491.48
QQQ,2930,280.29
SO,171,75.92
SRE,103,164.49
WEC,121,99.67
WM,46,167.31
XEL,180,72.31
XLE,410,76.37
