Symbol,Quantity,AvgPrice
ADM,182,89.5
BMY,216,69.42
CF,330,104.86
CGBZ22,1,124.33
CTVA,328,61.8
CTZ2,1,1.06
DTE,131,133.54
ED,181,100.21
FPE,4798,17.63
HSY,89,228.53
IAU,2330,32.55
IGIB,1660,50.77
K,303,73.96
KCZ2,1,2.3
LEV2,1,1.44
MCK,83,368.7
NOC,50,483.6
PAZ2,1,2030.5
SHYD,3770,22.6
SO,190,79.32
SRE,103,169.81
TIP,-12663,111.96
WM,137,170.57
XLE,1822,80.57
ZM   DEC 22,1,415.9
