Symbol,Quantity,AvgPrice
ADM,281,86.55
AEP,324,102.47
BMY,-7260,68.53
CGBZ22,1,123.34
CGFZ22,18,112.44
CTVA,266,60.58
CTZ2,1,1.03
DTE,234,132.07
ED,299,98.73
FPE,4210,17.51
GFV2,1,1.87
GIS,6852,76.3
GOILV2,7,1058.89
HEV2,-20,0.9
HSY,144,224.99
IAU,2147,32.37
IGIB,1394,50.27
K,399,72.61
LEV2,1,1.45
MCK,68,364.55
MRK,366,86.69
NGV2,1,8.43
NOC,59,481.17
PAZ2,-4,1998.12
QQQ,9803,293.92
SHYD,3034,22.55
SO,390,78.42
SRE,169,168.77
WM,175,169.34
XLE,2055,79.5
XLU,3282,75.34
ZB   DEC 22,1,132.81
ZC   DEC 22,24,6.69
ZL   DEC 22,20,0.64
ZM   DEC 22,1,407.4
ZS   NOV 22,11,13.99
