Symbol,Quantity,AvgPrice
ACGL,-275,77.64
CCU3,-2,3553.5
FDX,-75,266.94
FPE,-13111,16.17
GFU3,-1,2.52
LEV3,-1,1.81
PANW,-123,239.15
PH,-79,411.05
SBV3,-3,0.24
SGEN,-149,192.41
TDG,-33,896.1
WST,-97,367.89
