Symbol,Quantity,AvgPrice
AMZN,300,190.04
CQQQ,1200,44.29
MDT,600,89.75
MSTR,300,291.09
NVDA,600,107.7
QQQ,200,467.66
RSP,600,173.06
SE,200,129.85
SGOV,-29400,100.67
SPLV,2500,74.65
TSLA,200,258.88
VRTX,100,483.56
