Symbol,Quantity,AvgPrice
1810,5000,53.9
2359,3800,66.72
2828,3800,88.2
3067,30000,11.6
700,200,505.0
AMZN,300,201.81
BSX,500,102.41
CTAS,400,207.29
GS,100,578.6
JPM,200,253.15
MLPX,800,64.78
MSTR,200,328.8
NVDA,780,114.08
PLTR,600,92.82
PM,400,154.33
QQQ,380,488.92
SGOV,-19400,100.62
TIP,500,109.86
UBER,457,73.78
USD.HKD,-160000,7.78
XLE,700,94.27
