Symbol,Quantity,AvgPrice
ALIZ2,1,2393.5
BMY,-284,70.29
CGBZ22,-7,122.28
CGFZ22,-1,111.62
CGZZ22,-1,103.33
CTVA,-277,61.62
DTE,-85,112.98
ED,-120,84.65
GIS,-151,76.08
GOILX2,-1,1092.75
HEZ2,2,0.78
HSY,-65,223.55
IAU,16664,32.49
IXC,22657,37.06
K,-206,70.7
LLY,-74,334.21
MCK,-61,352.42
MRK,-203,87.71
NOC,-41,484.15
QQQ,-4895,281.28
RBX2,-1,2.7
SO,-158,66.56
SRE,-108,151.06
WEC,-119,87.93
WM,-120,160.98
XLE,10274,81.75
ZS   NOV 22,-1,13.54
