Symbol,Quantity,AvgPrice
AZO,-4,2537.51
CTZ2,-1,0.72
GIS,-84,81.11
HEZ2,1,0.86
HSY,-30,238.66
K,-90,76.36
MOH,16,353.6
ZO   DEC 22,1,3.55
