Symbol,Quantity,AvgPrice
AEP,-2402,88.34
ALIZ2,-6,2227.08
BMY,2961,70.86
CCZ2,13,2343.54
CGBZ22,-1,124.83
CGFZ22,-1,112.87
CGZZ22,-1,103.7
CTZ2,-8,0.84
GFX2,-1,1.76
GOILV2,-2,1031.0
GOILX2,2,975.0
HEZ2,-11,0.77
HGZ2,4,3.4
HOX2,-2,3.34
HSY,955,222.32
XEL,-3274,65.52
