Symbol,Quantity,AvgPrice
ADM,-64,89.86
AMGN,-55,259.98
AZO,-7,2416.86
BMY,-130,72.88
CI,-30,308.11
CTVA,-110,63.8
HSY,-40,233.28
HUM,-24,529.51
IXC,-1356,38.95
K,-146,73.31
LLY,-43,349.12
MCK,-37,381.64
MOH,-29,367.18
MRK,-131,97.6
NGZ2,1,6.0
NOC,-20,523.09
QQQ,3247,282.87
XLE,-729,87.27
ZC   DEC 22,-1,6.87
