Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,556.88,3010,3059,49,1.628,0.385,1703438.08
HCA,STK,206.92,8261,8232,-29,-0.351,0.385,1703438.08
IVZ,STK,27.13,62087,62788,701,1.129,0.385,1703438.08
OKE,STK,55.44,30216,30726,510,1.688,0.385,1703438.08
COF,STK,156,10688,10919,231,2.161,0.385,1703438.08
NWSA,STK,25.62,66045,66489,444,0.672,0.385,1703438.08
TXT,STK,68.35,25319,24922,-397,-1.568,0.385,1703438.08
GS,STK,374,4576,4555,-21,-0.459,0.385,1703438.08
WFC,STK,46.12,36713,36935,222,0.605,0.385,1703438.08
IPG,STK,31.86,51883,53466,1583,3.051,0.385,1703438.08
IRM,STK,42.95,38957,39661,704,1.807,0.385,1703438.08
NUE,STK,94.71,17055,17986,931,5.459,0.385,1703438.08
EXR,STK,165.59,10314,10287,-27,-0.262,0.385,1703438.08
JCI,STK,67.56,25365,25214,-151,-0.595,0.385,1703438.08
WAT,STK,343.96,4901,4952,51,1.041,0.385,1703438.08
QQQ,STK,353.49,247759,247832,73,0.029,19.8,87606001.1
IJS,STK,105.16,30398,31230,832,2.737,0.742,3284152.09
EWT,STK,63.89,94330,94271,-59,-0.063,1.361,6022945.76
XLE,STK,53.45,49465,51220,1755,3.548,0.619,2737702.58
2823,STK,2.59,1139500,1162731,23231,2.039,0.681,3011472.66
2800,STK,3.79,781500,794584,13084,1.674,0.681,3011472.66
EZU,STK,49.85,119160,120821,1661,1.394,1.361,6022945.76
EXXX,STK,43.77,61295,62547,1252,2.043,0.619,2737702.58
EWC,STK,37.42,158891,160955,2064,1.299,1.361,6022945.76
FLRN,STK,30.67,858688,865578,6890,0.802,6,26547273.06
CYBA,STK,5.53,2375343,2400296,24953,1.051,3,13273636.53
ZT,FUT,220281.25,120,121,1,0.833,6,26547273.06
Z3N,FUT,231252.97,114,115,1,0.877,6,26547273.06
3KTB,FUT,97410.26,270,273,3,1.111,6,26547273.06
HG,FUT,105363.24,17,17,0,0,0.417,1843560.78
ZS,FUT,65362.5,14,14,0,0,0.208,921780.17
PA,FUT,267196.29,7,7,0,0,0.417,1843560.78
SCI,FUT,20620,43,45,2,4.651,0.208,921780.17
ZC,FUT,27225,68,68,0,0,0.417,1843560.78
RB,FUT,92832.6,20,20,0,0,0.417,1843560.78
AH,FUT,63330.1,29,29,0,0,0.417,1843560.78
SNLME,FUT,164623,5,6,1,20,0.208,921780.17
HO,FUT,89321.4,20,21,1,5,0.417,1843560.78
HE,FUT,41110,23,22,-1,-4.348,0.208,921780.17
ZL,FUT,36402,52,51,-1,-1.923,0.417,1843560.78
KC,FUT,60937.52,31,30,-1,-3.226,0.417,1843560.78
CL,FUT,71890,25,26,1,4,0.417,1843560.78
PB,FUT,57226.75,16,16,0,0,0.208,921780.17
CT,FUT,43636.14,21,21,0,0,0.208,921780.17
,,,,,,,,
,,,,,,,4.55,287594368.96
