Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
PWR,STK,92.05,17451,17157,-294,-1.685,0.385,1579266.85
SIVB,STK,550.23,2861,2870,9,0.315,0.385,1579266.85
TT,STK,184.26,8679,8571,-108,-1.244,0.385,1579266.85
HCA,STK,209.56,7547,7536,-11,-0.146,0.385,1579266.85
IVZ,STK,29,54865,54457,-408,-0.744,0.385,1579266.85
OKE,STK,55.98,29196,28211,-985,-3.374,0.385,1579266.85
FITB,STK,40.06,39624,39423,-201,-0.507,0.385,1579266.85
COF,STK,162.11,10006,9742,-264,-2.638,0.385,1579266.85
NWSA,STK,26,59893,60741,848,1.416,0.385,1579266.85
TXT,STK,68.69,23509,22991,-518,-2.203,0.385,1579266.85
GS,STK,371.3,4235,4253,18,0.425,0.385,1579266.85
WFC,STK,45.46,35191,34740,-451,-1.282,0.385,1579266.85
IPG,STK,33.74,47059,46807,-252,-0.535,0.385,1579266.85
IRM,STK,45.96,35099,34362,-737,-2.1,0.385,1579266.85
NUE,STK,101.92,15623,15495,-128,-0.819,0.385,1579266.85
QQQ,STK,342.61,237800,237063,-737,-0.31,19.8,81220007.58
IJS,STK,107.92,52420,51741,-679,-1.295,1.361,5583906.29
EWT,STK,63.66,48792,47828,-964,-1.976,0.742,3044755.54
XLE,STK,56.12,46409,45227,-1182,-2.547,0.619,2538139.18
DIA,STK,,0,,,,0,0
2823,STK,2.6,2120800,2147656,26856,1.266,1.361,5583906.29
EZU,STK,51.16,111449,109146,-2303,-2.066,1.361,5583906.29
EWD,STK,48.03,58520,0,-58520,-100,0,0
EXXX,STK,45.74,56116,55491,-625,-1.114,0.619,2538139.18
EWC,STK,38.02,74155,146868,72713,98.055,1.361,5583906.29
IAU,STK,35.39,59126,57955,-1171,-1.981,0.5,2051010.29
FLRN,STK,30.65,817382,803006,-14376,-1.759,6,24612123.51
CYBA,STK,5.58,2252947,2205387,-47560,-2.111,3,12306061.75
ZT,FUT,220634.4,114,112,-2,-1.754,6,24612123.51
Z3N,FUT,232120.17,108,106,-2,-1.852,6,24612123.51
3KTB,FUT,98693.65,253,249,-4,-1.581,6,24612123.51
HG,FUT,108530.41,29,28,-1,-3.448,0.75,3076515.44
ZS,FUT,67800,22,23,1,4.545,0.375,1538257.72
PA,FUT,277038.55,11,11,0,0,0.75,3076515.44
SCI,FUT,20582.53,74,75,1,1.351,0.375,1538257.72
ZC,FUT,28650,108,107,-1,-0.926,0.75,3076515.44
RB,FUT,90854.38,34,34,0,0,0.75,3076515.44
AH,FUT,60933.33,51,50,-1,-1.961,0.75,3076515.44
NI,FUT,105052.21,14,15,1,7.143,0.375,1538257.72
SNLME,FUT,164577.6,10,9,-1,-10,0.375,1538257.72
HO,FUT,88275.6,35,35,0,0,0.75,3076515.44
HE,FUT,45860,68,67,-1,-1.471,0.75,3076515.44
ZL,FUT,35650.9,83,86,3,3.614,0.75,3076515.44
KC,FUT,57837.51,53,53,0,0,0.75,3076515.44
CL,FUT,71220,44,43,-1,-2.273,0.75,3076515.44
,,,,,,,,
,,,,,,,4.517,285089420.75
