Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,556.89,3010,3064,54,1.794,0.385,1706053.85
HCA,STK,205.88,8261,8287,26,0.315,0.385,1706053.85
IVZ,STK,26.52,62087,64331,2244,3.614,0.385,1706053.85
OKE,STK,55.18,30216,30918,702,2.323,0.385,1706053.85
COF,STK,156.19,10688,10923,235,2.199,0.385,1706053.85
NWSA,STK,25.56,66045,66747,702,1.063,0.385,1706053.85
TXT,STK,67.56,25319,25252,-67,-0.265,0.385,1706053.85
GS,STK,371.3,4576,4595,19,0.415,0.385,1706053.85
WFC,STK,44.5,36713,38338,1625,4.426,0.385,1706053.85
IPG,STK,31.78,53466,53683,217,0.406,0.385,1706053.85
IRM,STK,42.3,38957,40332,1375,3.53,0.385,1706053.85
NUE,STK,94.52,17986,18050,64,0.356,0.385,1706053.85
EXR,STK,164.63,10314,10363,49,0.475,0.385,1706053.85
JCI,STK,68.37,25365,24953,-412,-1.624,0.385,1706053.85
WAT,STK,345.15,4901,4943,42,0.857,0.385,1706053.85
QQQ,STK,354.58,247759,247449,-310,-0.125,19.8,87740527.64
IJS,STK,104.72,30398,31409,1011,3.326,0.742,3289195.19
EWT,STK,63.82,94330,94519,189,0.2,1.361,6032194.51
XLE,STK,53.37,51220,51375,155,0.303,0.619,2741906.56
PBW,STK,94.44,0,31937,31937,Inf,0.681,3016097.03
2823,STK,2.59,1139500,1164516,25016,2.195,0.681,3016097.03
2800,STK,3.77,781500,800026,18526,2.371,0.681,3016097.03
EZU,STK,49.46,119160,121961,2801,2.351,1.361,6032194.51
EXXX,STK,43.31,61295,63309,2014,3.286,0.619,2741906.56
EWC,STK,37.32,158891,80817,-78074,-49.137,0.681,3016097.03
FLRN,STK,30.66,858688,867190,8502,0.99,6,26588038.68
CYBA,STK,5.53,2375343,2403982,28639,1.206,3,13294019.34
ZT,FUT,220335.94,120,121,1,0.833,6,26588038.68
Z3N,FUT,231401.33,114,115,1,0.877,6,26588038.68
3KTB,FUT,97610.75,270,272,2,0.741,6,26588038.68
HG,FUT,107822.24,17,17,0,0,0.417,1846391.72
ZS,FUT,65400,14,14,0,0,0.208,923195.64
PA,FUT,270230.43,7,7,0,0,0.417,1846391.72
SCI,FUT,21119.16,45,44,-1,-2.222,0.208,923195.64
ZC,FUT,27062.5,68,68,0,0,0.417,1846391.72
RB,FUT,93466.8,20,20,0,0,0.417,1846391.72
AH,FUT,63622.07,29,29,0,0,0.417,1846391.72
SNLME,FUT,165884,6,6,0,0,0.208,923195.64
HO,FUT,89426.38,21,21,0,0,0.417,1846391.72
HE,FUT,41530,22,22,0,0,0.208,923195.64
ZL,FUT,36372,52,51,-1,-1.923,0.417,1846391.72
KC,FUT,60262.5,30,31,1,3.333,0.417,1846391.72
CL,FUT,73060,26,25,-1,-3.846,0.417,1846391.72
PB,FUT,57556.06,16,16,0,0,0.208,923195.64
CT,FUT,43705.29,21,21,0,0,0.208,923195.64
,,,,,,,,
,,,,,,,4.55,288035994.22
