Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
SIVB,STK,560.16,2862,2859,-3,-0.105,0.385,1601591.59
HCA,STK,206.15,7586,7769,183,2.412,0.385,1601591.59
IVZ,STK,26.68,59936,60030,94,0.157,0.385,1601591.59
OKE,STK,55.23,28698,28999,301,1.049,0.385,1601591.59
COF,STK,156.37,10278,10242,-36,-0.35,0.385,1601591.59
NWSA,STK,25.45,62378,62931,553,0.887,0.385,1601591.59
TXT,STK,66.05,24270,24248,-22,-0.091,0.385,1601591.59
GS,STK,361.6,4452,4429,-23,-0.517,0.385,1601591.59
WFC,STK,44.01,36562,36392,-170,-0.465,0.385,1601591.59
IPG,STK,32.04,49840,49987,147,0.295,0.385,1601591.59
IRM,STK,43.5,36378,36818,440,1.21,0.385,1601591.59
NUE,STK,95.97,16638,16688,50,0.301,0.385,1601591.59
EXR,STK,164.78,9770,9720,-50,-0.512,0.385,1601591.59
JCI,STK,66.44,23859,24106,247,1.035,0.385,1601591.59
WAT,STK,346.95,4606,4616,10,0.217,0.385,1601591.59
QQQ,STK,349.66,235412,235566,154,0.065,19.8,82368145.11
IJS,STK,105.44,29105,29285,180,0.618,0.742,3087796.64
EWT,STK,63.3,88263,89460,1197,1.356,1.361,5662841.18
XLE,STK,54.86,46687,46920,233,0.499,0.619,2574018.68
2823,STK,2.57,1103600,1101720,-1880,-0.17,0.681,2831420.38
2800,STK,3.77,748000,751040,3040,0.406,0.681,2831420.38
EZU,STK,49.94,112751,113393,642,0.569,1.361,5662841.18
EXXX,STK,44.34,58067,58052,-15,-0.026,0.619,2574018.68
EWC,STK,37.52,149735,150929,1194,0.797,1.361,5662841.18
FLRN,STK,30.66,809161,814091,4930,0.609,6,24960043.97
CYBA,STK,5.52,2247180,2260874,13694,0.609,3,12480021.99
ZT,FUT,220239.23,113,113,0,0,6,24960043.97
Z3N,FUT,231196.21,107,108,1,0.935,6,24960043.97
3KTB,FUT,97045.55,256,257,1,0.391,6,24960043.97
HG,FUT,106888.25,16,16,0,0,0.417,1733336.53
ZS,FUT,63887.54,13,14,1,7.692,0.208,866668.05
PA,FUT,261278,7,7,0,0,0.417,1733336.53
SCI,FUT,20660.1,41,42,1,2.439,0.208,866668.05
ZC,FUT,26229.08,64,66,2,3.125,0.417,1733336.53
RB,FUT,94489.28,18,18,0,0,0.417,1733336.53
AH,FUT,60413.1,29,29,0,0,0.417,1733336.53
SNLME,FUT,158609.2,5,5,0,0,0.208,866668.05
HO,FUT,90648.58,19,19,0,0,0.417,1733336.53
HE,FUT,40270,41,22,-19,-46.341,0.208,866668.05
ZL,FUT,35163.55,49,49,0,0,0.417,1733336.53
KC,FUT,57217.7,30,30,0,0,0.417,1733336.53
CL,FUT,72445.67,24,24,0,0,0.417,1733336.53
PB,FUT,54990,16,16,0,0,0.208,866668.05
CT,FUT,43410,0,20,20,Inf,0.208,866668.05
,,,,,,,,
,,,,,,,4.372,270399452.2
