Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
PWR,STK,91.67,15825,17136,1311,8.284,0.385,1570899.45
SIVB,STK,566.47,2485,2773,288,11.59,0.385,1570899.45
TT,STK,183.69,8116,8552,436,5.372,0.385,1570899.45
HCA,STK,210.1,7096,7477,381,5.369,0.385,1570899.45
IVZ,STK,28.81,51086,54526,3440,6.734,0.385,1570899.45
OKE,STK,54.78,27270,28677,1407,5.16,0.385,1570899.45
FITB,STK,40.4,35724,38884,3160,8.846,0.385,1570899.45
COF,STK,158.74,9150,9896,746,8.153,0.385,1570899.45
NWSA,STK,26.46,57291,59369,2078,3.627,0.385,1570899.45
TXT,STK,68.22,21232,23027,1795,8.454,0.385,1570899.45
GS,STK,373.94,3830,4201,371,9.687,0.385,1570899.45
WFC,STK,45.2,31132,34754,3622,11.634,0.385,1570899.45
IPG,STK,33.56,43139,46809,3670,8.507,0.385,1570899.45
IRM,STK,46.5,32231,33783,1552,4.815,0.385,1570899.45
NUE,STK,106.31,13552,14777,1225,9.039,0.385,1570899.45
QQQ,STK,340.18,158924,189993,31069,19.55,15.84,64631745.03
IJS,STK,107.48,47787,51678,3891,8.142,1.361,5554321.19
EWT,STK,63.51,45653,47687,2034,4.455,0.742,3028623.58
XLE,STK,55.62,43142,45392,2250,5.215,0.619,2524691.41
DIA,STK,345.54,65333,46761,-18572,-28.427,3.96,16157936.26
2823,STK,2.68,1964400,2072508,108108,5.503,1.361,5554321.19
EZU,STK,50.77,101636,109402,7766,7.641,1.361,5554321.19
EWD,STK,48.28,105547,115044,9497,8.998,1.361,5554321.19
EXXX,STK,45.83,51781,55088,3307,6.387,0.619,2524691.41
IAU,STK,36.05,53293,56592,3299,6.19,0.5,2040143.47
FLRN,STK,30.65,746050,798751,52701,7.064,6,24481721.6
CYBA,STK,5.58,2040313,2193703,153390,7.518,3,12240860.8
ZT,FUT,220718.75,104,111,7,6.731,6,24481721.6
Z3N,FUT,232401.3,98,105,7,7.143,6,24481721.6
3KTB,FUT,99451.2,229,246,17,7.424,6,24481721.6
HG,FUT,114687.5,32,33,1,3.125,0.917,3740263.16
ZS,FUT,72479.36,25,26,1,4,0.458,1870131.38
PA,FUT,279637.69,13,13,0,0,0.917,3740263.16
SCI,FUT,21017.88,88,89,1,1.136,0.458,1870131.38
ZC,FUT,30437.56,115,123,8,6.957,0.917,3740263.16
RB,FUT,92941.79,38,40,2,5.263,0.917,3740263.16
AH,FUT,61930.22,58,60,2,3.448,0.917,3740263.16
NI,FUT,110307.06,16,17,1,6.25,0.458,1870131.38
SNLME,FUT,161365,11,12,1,9.091,0.458,1870131.38
HO,FUT,90136.21,39,41,2,5.128,0.917,3740263.16
HE,FUT,47748.09,74,78,4,5.405,0.917,3740263.16
ZL,FUT,39476.41,91,95,4,4.396,0.917,3740263.16
KC,FUT,60631.67,58,62,4,6.897,0.917,3740263.16
CL,FUT,69670,51,54,3,5.882,0.917,3740263.16
,,,,,,,,
,,,,,,,4.52,291739511.99
