Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRNA,STK,87.35,43100,43100,0,-0.381,2,3750444.18
XLV,STK,145.83,20600,19288,-1312,-6.369,1.5,2812833.14
SMH,STK,208.31,0,9002,9002,Inf,1,1875222.09
EWY,STK,64.37,251933,262187,10254,4.07,9,16876998.82
600519,STK,240.025139664804,900,700,-200,-13.222,0.1,187522.21
700,STK,37.1867007672634,15300,15300,0,-1.124,0.3,562566.63
9988,STK,9.55242966751918,22000,19600,-2400,-10.768,0.1,187522.21
9888,STK,13.6317135549872,15600,13700,-1900,-11.821,0.1,187522.21
857,STK,0.800511508951407,1684000,187402,-1496598,-88.872,0.08,150017.77
883,STK,2.08184143222506,766000,63053,-702947,-91.769,0.07,131265.55
EPI,STK,44.01,239592,259915,20323,8.482,6.1,11438854.75
BRZU,STK,94.28,1650,1591,-59,-3.576,0.08,150017.77
EPOL,STK,23.39,13151,12026,-1125,-8.554,0.15,281283.31
EWJ,STK,68.94,21678,21678,0,0.383,0.8,1500177.67
EWJV,STK,31.45,3400,2981,-419,-12.324,0.05,93761.1
DXJ,STK,102,147393,152592,5199,3.527,8.3,15564343.35
QQQ,STK,434.31,0,4318,4318,Inf,1,1875222.09
VCIT,STK,79.69,36312,36312,0,-2.795,1.5,2812833.14
CWB,STK,70.65,38350,39814,1464,3.817,1.5,2812833.14
TLT,STK,92.46,30000,30000,0,1.407,1.5,2812833.14
LQD,STK,107.2,26725,26725,0,-1.819,1.5,2812833.14
USHY,STK,36.21,78324,78324,0,-0.821,1.5,2812833.14
ISTB,STK,47.27,21013,19835,-1178,-5.606,0.5,937611.05
GLD,STK,188,38544,38544,0,-1.663,3.8,7125843.95
,,,,,,,,
,,,,,,,1.701,79753195.55
