Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
AAPL,STK,186,929,1130,201,21.636,0.11,210161.35
JBL,STK,131.22,2104,2461,357,16.968,0.169,322884.26
MRNA,STK,96.7,43100,60182,17082,39.633,3.046,5819558.94
JNJ,STK,156.61,9411,11455,2044,21.719,0.939,1794013.74
PFE,STK,26.93,50018,64986,14968,29.925,0.916,1750070.91
EWY,STK,61.97,99057,107906,8849,8.933,3.5,6686952.16
TNA,STK,34.29,123550,152276,28726,23.251,2.733,5221554.36
600519,STK,227.93156424581,900,1000,100,18.333,0.127,242640.84
700,STK,35.7289002557545,15300,18300,3000,20.229,0.344,657231.87
9988,STK,9.02813299232736,22000,25800,3800,17.355,0.122,233088.05
9888,STK,12.9028132992327,15600,20700,5100,32.885,0.14,267478.09
857,STK,0.735294117647059,968000,519672,-448328,-46.315,0.2,382111.55
883,STK,1.84398976982097,398000,207220,-190780,-47.935,0.2,382111.55
EPI,STK,43.39,22311,22311,0,-1.322,0.5,955278.88
BRZU,STK,89.14,1650,1929,279,16.909,0.09,171950.2
EPOL,STK,22.7,13151,15150,1999,15.2,0.18,343900.4
EWJ,STK,66.44,21678,26226,4548,20.98,0.912,1742428.68
EWJV,STK,30.62,3400,4118,718,21.118,0.066,126096.81
DXJ,STK,97.07,63393,68888,5495,8.668,3.5,6686952.16
DPST,STK,72.51,25521,39102,13581,53.215,1.484,2835267.72
URNM,STK,57.28,129000,133419,4419,3.426,4,7642231.04
VCIT,STK,80.68,36312,44993,8681,23.907,1.9,3630059.74
CWB,STK,71.43,38350,45123,6773,17.661,1.687,3223110.94
TLT,STK,95.41,30000,30000,0,-2.68,1.458,2785593.21
LQD,STK,109.48,26725,33157,6432,24.067,1.9,3630059.74
USHY,STK,36.27,78324,94817,16493,21.057,1.8,3439003.97
ISTB,STK,47.49,21013,40231,19218,91.458,1,1910557.76
HUM,STK,378.87,19687,25214,5527,28.074,5,9552788.8
MDLZ,STK,76.87,50000,56593,6593,13.186,2.277,4350340.02
PM,STK,92.99,23754,29031,5277,22.215,1.413,2699618.11
XBTF,STK,39.22,7002,84275,77273,1103.585,1.73,3305264.92
COIN,STK,129.32,11730,14774,3044,25.951,1,1910557.76
GLD,STK,187.49,38544,45754,7210,18.706,4.49,8578404.34
,,,,,,,,
,,,,,,,1.957,93489322.87
