Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
MRNA,STK,91.46,43100,41655,-1445,-3.353,2,3809739.76
XLV,STK,145.15,13792,13123,-669,-4.851,1,1904869.88
NVDA,STK,738.2,2520,2520,0,2.381,1,1904869.88
SMH,STK,205.46,20300,29668,9368,46.148,3.2,6095583.62
EWY,STK,64.11,210707,231758,21051,9.991,7.8,14857985.06
600519,STK,237.972067039106,900,800,-100,-11.111,0.1,190486.99
700,STK,37.3145780051151,15300,15300,0,0.098,0.3,571460.96
9988,STK,9.33503836317136,22000,20400,-1600,-7.245,0.1,190486.99
9888,STK,13.6700767263427,15600,13900,-1700,-10.673,0.1,190486.99
857,STK,0.725063938618926,1684000,1684000,0,1.405,0.65,1238165.42
883,STK,1.87468030690537,766000,766000,0,-0.512,0.75,1428652.41
EPI,STK,44.44,200694,227178,26484,13.196,5.3,10095810.36
BRZU,STK,89.46,1650,1703,53,3.212,0.08,152389.59
EPOL,STK,22.51,13151,12693,-458,-3.483,0.15,285730.48
EWJ,STK,67.99,21678,22414,736,3.395,0.8,1523895.9
EWJV,STK,30.87,3400,3085,-315,-9.265,0.05,95243.49
DXJ,STK,100.62,130693,143878,13185,10.089,7.6,14477011.09
QQQ,STK,437.14,8683,13073,4390,50.559,3,5714609.64
URNM,STK,52.34,129000,134658,5658,4.386,3.7,7048018.56
VCIT,STK,79.92,36312,36312,0,-1.542,1.5,2857304.82
CWB,STK,72.21,38350,39569,1219,3.179,1.5,2857304.82
TLT,STK,92.99,30000,30000,0,2.423,1.5,2857304.82
LQD,STK,107.87,26725,26725,0,-0.887,1.5,2857304.82
USHY,STK,36.32,78324,78324,0,0.442,1.5,2857304.82
ISTB,STK,47.34,21013,20119,-894,-4.255,0.5,952434.94
COIN,STK,184.41,11730,9297,-2433,-20.742,0.9,1714382.89
GLD,STK,185.74,38544,39997,1453,3.77,3.9,7428992.53
,,,,,,,,
,,,,,,,2.019,96157831.53
