Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
AAPL,STK,181.9,929,1162,233,25.081,0.11,211405.21
JBL,STK,131.34,2104,2473,369,17.538,0.169,324795.28
MRNA,STK,99.02,43100,59119,16019,37.167,3.046,5854002.46
JNJ,STK,158.36,9411,11396,1985,21.092,0.939,1804631.75
PFE,STK,27.26,50018,64579,14561,29.112,0.916,1760428.84
EWY,STK,63.4,85315,106097,20782,24.359,3.5,6726529.42
TNA,STK,35.7,123550,147128,23578,19.084,2.733,5252458.55
600519,STK,225.046089385475,900,1000,100,20.556,0.127,244076.92
700,STK,35.7289002557545,15300,18500,3200,20.941,0.344,661121.75
9988,STK,9.02813299232736,22000,25900,3900,18.05,0.122,234467.6
9888,STK,13.0179028132992,15600,20600,5000,32.494,0.14,269061.18
857,STK,0.732736572890026,968000,524572,-443428,-45.809,0.2,384373.11
883,STK,1.83887468030691,398000,209026,-188974,-47.481,0.2,384373.11
SMIN,STK,73.58,0,13060,13060,Inf,0.5,960932.77
EPI,STK,43.07,0,22311,22311,Inf,0.5,960932.77
BRZU,STK,92.72,1650,1865,215,13.03,0.09,172967.9
EPOL,STK,22.49,13151,15382,2231,16.964,0.18,345935.8
EWJ,STK,66.62,21678,26310,4632,21.367,0.912,1752741.38
EWJV,STK,30.76,3400,4124,724,21.294,0.066,126843.13
DXJ,STK,96.37,55043,69799,14756,26.808,3.5,6726529.42
DPST,STK,72,25521,39612,14091,55.213,1.484,2852048.48
URNM,STK,59.55,56356,129093,72737,129.067,4,7687462.2
VCIT,STK,81.28,36312,44925,8613,23.719,1.9,3651544.54
CWB,STK,71.52,38350,45333,6983,18.209,1.687,3242187.18
TLT,STK,97.83,30000,28642,-1358,-4.527,1.458,2802079.97
LQD,STK,110.63,26725,33007,6282,23.506,1.9,3651544.54
USHY,STK,36.43,78324,94959,16635,21.239,1.8,3459357.99
ISTB,STK,47.67,21013,40316,19303,91.862,1,1921865.55
HUM,STK,375.82,19687,25569,5882,29.878,5,9609327.75
MDLZ,STK,76.54,50000,57174,7174,14.348,2.277,4376087.86
PM,STK,93.29,23754,29109,5355,22.544,1.413,2715596.02
XBTF,STK,39.22,7002,84774,77772,1110.711,1.73,3324827.4
COIN,STK,129.94,11730,14790,3060,26.087,1,1921865.55
GLD,STK,190.28,38544,45350,6806,17.658,4.49,8629176.32
,,,,,,,,
,,,,,,,1.977,95003579.7
