Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
XLV,STK,147.28,20600,26738,6138,29.796,2.1,3937966.39
SMH,STK,210.57,26550,35622,9072,34.169,4,7500888.36
EWY,STK,64.2,293159,309616,16457,5.614,10.6,19877354.16
600519,STK,235.9636872,900,700,-200,-11.667,0.1,187522.21
700,STK,36.39386189,15300,15300,0,1.033,0.3,562566.63
9988,STK,9.654731458,22000,19400,-2600,-11.714,0.1,187522.21
9888,STK,13.87468031,15600,13500,-2100,-13.365,0.1,187522.21
857,STK,0.792838875,1684000,1684000,0,-1.684,0.7,1312655.46
883,STK,2.148337596,995000,995000,0,1.762,1.16,2175257.63
EPI,STK,44.24,239592,239592,0,0.842,5.7,10688765.92
BRZU,STK,91.91,1650,1650,0,-1.091,0.08,150017.77
EPOL,STK,23.87,13151,13151,0,1.551,0.17,318787.76
EWJ,STK,69.11,21678,21678,0,0.134,0.8,1500177.67
EWJV,STK,31.73,3400,3546,146,4.294,0.06,112513.33
DXJ,STK,103.73,172443,180779,8336,4.834,10,18752220.91
QQQ,STK,437.2,12850,17157,4307,33.518,4,7500888.36
URNM,STK,48.41,18500,19368,868,4.692,0.5,937611.05
VCIT,STK,79.7,36312,36312,0,-2.806,1.5,2812833.14
CWB,STK,71.14,38350,39539,1189,3.1,1.5,2812833.14
TLT,STK,93.77,30000,30000,0,-0.01,1.5,2812833.14
LQD,STK,107.72,26725,26725,0,-2.294,1.5,2812833.14
USHY,STK,36.29,78324,78324,0,-1.039,1.5,2812833.14
ISTB,STK,47.26,21013,19839,-1174,-5.587,0.5,937611.05
GLD,STK,188.65,38544,38544,0,-2,3.8,7125843.95
,,,,,,,,
,,,,,,,2.091,98017858.73
