Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
XLV,STK,145.73,27000,27000,0,-0.181,2.1,3927619.42
SMH,STK,206.48,44250,54348,10098,22.82,6,11221769.76
EWY,STK,64.15,320643,320643,0,0.019,11,20573244.56
600519,STK,236.777932960894,900,700,-200,-12.222,0.1,187029.5
700,STK,35.3196930946292,15300,15800,500,3.83,0.3,561088.49
9988,STK,9.32864450127877,22000,20000,-2000,-8.868,0.1,187029.5
9888,STK,12.730179028133,15600,14600,-1000,-5.821,0.1,187029.5
857,STK,0.78772378516624,1684000,1684000,0,-1.306,0.7,1309206.47
883,STK,2.05626598465473,1453000,1273382,-179618,-12.362,1.4,2618412.94
EPI,STK,43.64,239592,239592,0,1.96,5.7,10660681.27
BRZU,STK,92.5,1650,1650,0,-1.939,0.08,149623.6
EPOL,STK,23.35,13151,13617,466,3.543,0.17,317950.14
EWJ,STK,69.04,21678,21678,0,-0.028,0.8,1496235.97
EWJV,STK,31.61,3400,3550,150,4.412,0.06,112217.7
DXJ,STK,103.19,189143,189143,0,0.617,10.5,19638097.08
QQQ,STK,434.24,21278,25842,4564,21.449,6,11221769.76
URNM,STK,48.44,18500,19305,805,4.351,0.5,935147.48
VCIT,STK,79.65,36312,35222,-1090,-3.002,1.5,2805442.44
CWB,STK,71.49,38350,38350,0,2.326,1.5,2805442.44
TLT,STK,93.07,30000,30000,0,0.477,1.5,2805442.44
LQD,STK,107.56,26725,26725,0,-2.402,1.5,2805442.44
USHY,STK,36.34,78324,78324,0,-1.435,1.5,2805442.44
ISTB,STK,47.3,21013,19771,-1242,-5.911,0.5,935147.48
GLD,STK,188.5,38544,38544,0,0.394,3.9,7294150.34
,,,,,,,,
,,,,,,,2.3,107560663.16
