"BOF","U8251256","Portfolio Dashboard","6","2024-07-24","2024-07-24","2025-10-06;08:06:58","100","100"
"BOA","U8251256"
"BOS","ACCT","Account Information"
"ClientAccountID","CurrencyPrimary"
"U8251256","USD"
"EOS","ACCT","1","0"
"BOS","CNAV","Change In NAV"
"StartingValue","Realized","ChangeInUnrealized","DepositsWithdrawals","EndingValue"
"60206412.35444972","0","0","0","56404374.58907117"
"EOS","CNAV","1","56404374.58907117"
"BOS","MTMP","Mark-to-Market Performance Summary in Base"
Total,PriorOpenMtmPnl,TransactionMtmPnl,CloseQuantity,Expiry,Strike,Multiplier,Symbol,AssetClass,SubCategory,UnderlyingSymbol,ClosePrice
-19721.24,-19721.24,0.0,220000.0,,,1.0,1109,STK,COMMON,,24.55
23531.025,23531.025,0.0,2625000.0,,,1.0,1288,STK,COMMON,,3.53
-4994.34,-4994.34,0.0,130000.0,,,1.0,2318,STK,COMMON,,33.95
-24587.52,-24587.52,0.0,400000.0,,,1.0,2828,STK,ETF,,63.18
-5122.4,-5122.4,0.0,1000000.0,,,1.0,2899,STK,COMMON,,15.7
-3444.258,-3444.258,0.0,10000.0,,,1.0,6501.T,STK,COMMON,,3398.0
-1844.064,-1844.064,0.0,240000.0,,,1.0,688,STK,COMMON,,12.62
-5877.954,-5877.954,0.0,15300.0,,,1.0,700,STK,COMMON,,363.2
7683.6,7683.6,0.0,1500000.0,,,1.0,857,STK,COMMON,,7.08
32411.292202935,48022.5,-15367.2,1550000.0,,,1.0,883,STK,COMMON,,20.6
281.732,281.732,0.0,22000.0,,,1.0,9988,STK,COMMON,,74.2
-23143.4,-23143.4,0.0,35000.0,,,1.0,BNP,STK,COMMON,,64.08
-116660.04,-116660.04,0.0,201138.0,,,1.0,COWZ,STK,ETF,,55.42
-1990.0,-1990.0,0.0,1000.0,,,1.0,CTAS,STK,COMMON,,754.05
-35282.0,-35282.0,0.0,38350.0,,,1.0,CWB,STK,ETF,,72.79
-7755.12,-7755.12,0.0,43084.0,,,1.0,DBA,STK,ETF,,24.09
-16500.0,-16500.0,0.0,5000.0,,,1.0,DXJ,STK,ETF,,109.3
-5000.0,-5000.0,0.0,125000.0,,,1.0,EPI,STK,ETF,,48.39
-23200.0,-23200.0,0.0,80000.0,,,1.0,EWI,STK,ETF,,37.51
-7000.0,-7000.0,0.0,140000.0,,,1.0,FPE,STK,ETF,,17.46
-54195.18,-54195.18,0.0,69481.0,,,1.0,GLD,STK,ETF,,221.8
3220.0,3220.0,0.0,14000.0,,,1.0,HES,STK,COMMON,,147.01
-3888.0,-3888.0,0.0,43200.0,,,1.0,IAUM,STK,ETF,,23.92
480.0,480.0,0.0,6000.0,,,1.0,IBIT,STK,ETF,,37.42
-210.13,-210.13,0.0,21013.0,,,1.0,ISTB,STK,ETF,,47.71
-209000.72,-209000.72,0.0,43724.0,,,1.0,IWM,STK,ETF,,217.85
-17638.5,-17638.5,0.0,26725.0,,,1.0,LQD,STK,ETF,,107.58
-2040.0,-2040.0,0.0,3000.0,,,1.0,MCD,STK,COMMON,,253.37
-1092540.0,-1092540.0,0.0,131000.0,,,1.0,NVDA,STK,COMMON,,114.25
-1017160.0,-1017160.0,0.0,59000.0,,,1.0,QQQ,STK,ETF,,463.38
-9900.0,-9900.0,0.0,5000.0,,,1.0,RSP,STK,ETF,,167.15
-694000.0,-694000.0,0.0,50000.0,,,1.0,SMH,STK,ETF,,240.98
-26000.0,-26000.0,0.0,26000.0,,,1.0,TLT,STK,ETF,,91.52
-563625.0,-563625.0,0.0,56250.0,,,1.0,TSM,STK,ADR,,159.8
-1160.0,-1160.0,0.0,2000.0,,,1.0,TUR,STK,ETF,,43.12
-10922.14273798,-14400.0,3505.16,0.0,,,1.0,URNM,STK,ETF,,45.48
-6461.73,-6461.73,0.0,58743.0,,,1.0,USHY,STK,ETF,,36.68
-9804.24,-9804.24,0.0,36312.0,,,1.0,VCIT,STK,ETF,,80.51
-32900.0,-32900.0,0.0,10000.0,,,1.0,XHB,STK,ETF,,111.23
1025.0,1025.0,0.0,102500.0,,,1.0,XLE,STK,ETF,,90.34
-126002.17,-126002.17,0.0,213563.0,,,1.0,XLF,STK,ETF,,42.58
-186400.0,-186400.0,0.0,20000.0,,,1.0,XLK,STK,ETF,,215.88
18600.0,18600.0,0.0,15000.0,,,1.0,XLV,STK,ETF,,149.87
-76250.0,-76250.0,0.0,61000.0,,,1.0,XME,STK,ETF,,61.25
3721.9,3721.9,0.0,100000.0,,,1.0,Z74,STK,COMMON,,3.07
0.0,0.0,0.0,-50.0,2024-07-30,28.0,500.0,1109 30JUL24 28 C,OPT,C,1109,0.01
0.0,0.0,0.0,-50.0,2024-07-30,29.0,500.0,1109 30JUL24 29 C,OPT,C,1109,0.01
0.0,0.0,0.0,-40.0,2024-07-30,30.0,500.0,1109 30JUL24 30 C,OPT,C,1109,0.01
0.0,0.0,0.0,-60.0,2024-07-30,31.0,500.0,1109 30JUL24 31 C,OPT,C,1109,0.01
-14.0866,-14.0866,0.0,-1.0,2024-07-30,3.6,10000.0,1288 30JUL24 3.6 C,OPT,C,1288,0.019
0.0,0.0,0.0,-20.0,2024-07-30,38.0,500.0,2318 30JUL24 38 C,OPT,C,2318,0.02
0.0,0.0,0.0,-12.0,2024-07-30,39.0,500.0,2318 30JUL24 39 C,OPT,C,2318,0.01
0.0,0.0,0.0,-33.0,2024-07-30,40.0,500.0,2318 30JUL24 40 C,OPT,C,2318,0.01
-131.9683912,0.0,-128.06,-10.0,2024-07-30,15.5,2000.0,2899 30JUL24 15.5 C,OPT,C,2899,0.38
-80.7443912,0.0,-76.836,-10.0,2024-07-30,16.0,2000.0,2899 30JUL24 16 C,OPT,C,2899,0.16
0.0,0.0,0.0,-8.0,2024-07-30,17.5,2000.0,2899 30JUL24 17.5 C,OPT,C,2899,0.01
-81.9584,-81.9584,0.0,-8.0,2024-07-30,17.5,2000.0,2899 30JUL24 17.5 P,OPT,P,2899,1.8
0.0,0.0,0.0,-10.0,2024-07-30,18.0,2000.0,2899 30JUL24 18 C,OPT,C,2899,0.01
0.0,0.0,0.0,-3.0,2024-07-30,18.5,2000.0,2899 30JUL24 18.5 C,OPT,C,2899,0.01
0.0,0.0,0.0,-10.0,2024-07-30,14.0,2000.0,688 30JUL24 14 C,OPT,C,688,0.01
0.0,0.0,0.0,-10.0,2024-07-30,14.5,2000.0,688 30JUL24 14.5 C,OPT,C,688,0.01
0.0,0.0,0.0,-20.0,2024-07-30,16.0,2000.0,688 30JUL24 16 C,OPT,C,688,0.01
-46.1016,-46.1016,0.0,-40.0,2024-07-30,360.0,100.0,700 30JUL24 360 P,OPT,P,700,2.59
-517.3624,-517.3624,0.0,-20.0,2024-07-30,370.0,100.0,700 30JUL24 370 P,OPT,P,700,8.68
-8.9642,-8.9642,0.0,-10.0,2024-07-30,400.0,100.0,700 30JUL24 400 C,OPT,C,700,0.2
-7.6836,-7.6836,0.0,-10.0,2024-07-30,410.0,100.0,700 30JUL24 410 C,OPT,C,700,0.11
-7.6836,-7.6836,0.0,-10.0,2024-07-30,420.0,100.0,700 30JUL24 420 C,OPT,C,700,0.07
3649.71,3649.71,0.0,-150.0,2024-07-30,21.0,1000.0,883 30JUL24 21 P,OPT,P,883,0.59
-64.03,-64.03,0.0,-50.0,2024-07-30,22.0,1000.0,883 30JUL24 22 C,OPT,C,883,0.03
640.3,640.3,0.0,-20.0,2024-07-30,22.0,1000.0,883 30JUL24 22 P,OPT,P,883,1.45
17224.07,1536.72,15687.35,0.0,2024-07-30,23.0,1000.0,883 30JUL24 23 P,OPT,P,883,2.45
0.0,0.0,0.0,-10.0,2024-07-30,24.0,1000.0,883 30JUL24 24 C,OPT,C,883,0.01
0.0,0.0,0.0,-100.0,2024-07-30,75.0,500.0,941 30JUL24 75 P,OPT,P,941,0.42
-717.136,-717.136,0.0,-80.0,2024-07-30,77.5,500.0,941 30JUL24 77.5 P,OPT,P,941,2.16
32.015,32.015,0.0,-50.0,2024-07-30,80.0,500.0,9988 30JUL24 80 C,OPT,C,9988,0.02
475.0,475.0,0.0,-50.0,2024-07-24,225.0,100.0,GLD 24JUL24 225 C,OPT,C,GLD,0.0
-13488.2076501,0.0,-13450.0,-50.0,2024-07-24,225.0,100.0,GLD 24JUL24 225 P,OPT,P,GLD,3.2
175.0,175.0,0.0,-50.0,2024-07-24,226.0,100.0,GLD 24JUL24 226 C,OPT,C,GLD,0.0
75.5,75.5,0.0,-50.0,2024-07-24,227.0,100.0,GLD 24JUL24 227 C,OPT,C,GLD,0.0
69.5,69.5,0.0,-50.0,2024-07-24,228.0,100.0,GLD 24JUL24 228 C,OPT,C,GLD,0.0
63.5,63.5,0.0,-50.0,2024-07-24,229.0,100.0,GLD 24JUL24 229 C,OPT,C,GLD,0.0
1286.7923499,0.0,1325.0,-50.0,2024-07-26,225.0,100.0,GLD 26JUL24 225 C,OPT,C,GLD,0.245
0.9,0.9,0.0,-10.0,2024-07-24,210.0,100.0,IWM 24JUL24 210 P,OPT,P,IWM,0.0
-9788.296932,0.0,-9750.0,-50.0,2024-07-24,220.0,100.0,IWM 24JUL24 220 P,OPT,P,IWM,2.15
-146.33658648,0.0,-127.5,-15.0,2024-07-26,260.0,100.0,MCD 26JUL24 260 C,OPT,C,MCD,0.245
1724.11082124,0.0,1770.0,-60.0,2024-07-26,120.0,100.0,NVDA 26JUL24 120 C,OPT,C,NVDA,0.435
3586.11822191,0.0,3630.0,-60.0,2024-07-26,122.0,100.0,NVDA 26JUL24 122 C,OPT,C,NVDA,0.235
10488.29028964,0.0,10955.5,-630.0,2024-07-26,126.0,100.0,NVDA 26JUL24 126 C,OPT,C,NVDA,0.0885
-11630.5,-11630.5,0.0,-50.0,2024-07-26,460.0,100.0,QQQ 26JUL24 460 P,OPT,P,QQQ,2.4399
-1170.0,-1170.0,0.0,-15.0,2024-07-26,155.0,100.0,TSM 26JUL24 155 P,OPT,P,TSM,0.87
9073.584847,0.0,9280.0,-280.0,2024-07-26,170.0,100.0,TSM 26JUL24 170 C,OPT,C,TSM,0.115
-2265.0,-2265.0,0.0,-15.0,2024-08-02,152.5,100.0,TSM 02AUG24 152.5 P,OPT,P,TSM,1.945
-2445.0,-2445.0,0.0,-15.0,2024-08-09,150.0,100.0,TSM 09AUG24 150 P,OPT,P,TSM,2.335
-37575.0,-37575.0,0.0,-150.0,2024-08-30,150.0,100.0,TSM 30AUG24 150 P,OPT,P,TSM,4.475
-14400.0,-14400.0,0.0,150.0,2024-08-30,195.0,100.0,TSM 30AUG24 195 C,OPT,C,TSM,0.7
2531.25,2531.25,0.0,3.0,2024-09-16,,12500000.0,6JU4,FUT,,JPY,0.006546
438555.6,0.0,439275.0,80.0,2024-09-20,,20.0,NQU4,FUT,,NQ,19203.25
36038.088,0.0,36100.0,0.0,2024-07-24,19300.0,20.0,NQ 24JUL24 19300 C,FOP,C,NQU4,0.0
19583.566,0.0,19630.0,0.0,2024-07-24,19330.0,20.0,NQ 24JUL24 19330 C,FOP,C,NQU4,0.0
16826.176,0.0,16950.0,0.0,2024-07-24,19290.0,20.0,NQ 24JUL24 19290 P,FOP,P,NQU4,0.0
13307.132,0.0,13400.0,0.0,2024-07-24,19300.0,20.0,NQ 24JUL24 19300 P,FOP,P,NQU4,96.83
9419.044,0.0,9450.0,0.0,2024-07-24,19330.0,20.0,NQ 24JUL24 19330 P,FOP,P,NQU4,0.0
18938.088,0.0,19000.0,0.0,2024-07-24,19350.0,20.0,NQ 24JUL24 19350 P,FOP,P,NQU4,0.0
17213.088,0.0,17275.0,0.0,2024-07-24,19400.0,20.0,NQ 24JUL24 19400 P,FOP,P,NQU4,196.83
11164.044,0.0,11195.0,0.0,2024-07-24,19410.0,20.0,NQ 24JUL24 19410 P,FOP,P,NQU4,206.83
13069.044,0.0,13100.0,0.0,2024-07-24,19480.0,20.0,NQ 24JUL24 19480 P,FOP,P,NQU4,0.0
13569.044,0.0,13600.0,0.0,2024-07-24,19490.0,20.0,NQ 24JUL24 19490 P,FOP,P,NQU4,0.0
5869.044,0.0,5900.0,0.0,2024-07-24,19580.0,20.0,NQ 24JUL24 19580 P,FOP,P,NQU4,0.0
0.0,0.0,0.0,4.515e-06,,,0.0,CAD,CASH,,,0.72422
-2.3e-07,-2.3e-07,0.0,-2.9287e-05,,,0.0,CHF,CASH,,,1.1297
