Symbol,Quantity,AvgPrice
ARGT,1100,95.96
AVEM,900,80.34
CACI,220,567.1
COLO,2800,37.56
EBND,9800,21.47
EMLC,9800,25.96
EWW,1500,70.31
EWZ,3100,33.27
FCG,10900,23.07
IBIT,4800,52.74
IDMO,1800,56.96
JPM,-110,335.11
LEN,-1900,106.14
MELI,50,2195.47
NOC,100,609.94
SGOV,-30800,100.43
UNG,7400,11.16
VDE,800,129.44
VNAM,1400,25.4
XLE,2200,45.98
