Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,575.5,1097,972,-125,-11.395,0.333,559344.75
VRSK,STK,245.65,2647,2277,-370,-13.978,0.333,559344.75
ETN,STK,217.64,2986,2570,-416,-13.932,0.333,559344.75
GE,STK,115.4,5777,4847,-930,-16.098,0.333,559344.75
SGEN,STK,208.4,3165,2684,-481,-15.197,0.333,559344.75
WST,STK,394.18,1646,1419,-227,-13.791,0.333,559344.75
PWR,STK,199.24,3300,2807,-493,-14.939,0.333,559344.75
PANW,STK,239.05,2672,2340,-332,-12.425,0.333,559344.75
BR,STK,185.14,3446,3021,-425,-12.333,0.333,559344.75
BRO,STK,72.63,8848,7701,-1147,-12.963,0.333,559344.75
CEG,STK,109.93,5955,5088,-867,-14.559,0.333,559344.75
WMT,STK,164.9,3951,3392,-559,-14.148,0.333,559344.75
RSG,STK,150.14,4425,3725,-700,-15.819,0.333,559344.75
BRK B,STK,368.15,1782,1519,-263,-14.759,0.333,559344.75
BKNG,STK,3460.15,0,162,162,Inf,0.333,559344.75
CARR,STK,54.46,12147,0,-12147,-100,0,0
QQQ,STK,369.09,155046,136392,-18654,-12.031,30,50341032.55
XLF,STK,34.83,0,48178,48178,Inf,1,1678034.42
XLE,STK,91.78,21086,18283,-2803,-13.293,1,1678034.42
KSA,STK,39.68,50040,0,-50040,-100,0,0
STIP,STK,97.24,39954,34513,-5441,-13.618,2,3356068.84
IGSB,STK,49.95,80116,67189,-12927,-16.135,2,3356068.84
HYG,STK,74.7,52002,44927,-7075,-13.605,2,3356068.84
FPE,STK,16.2,241113,207165,-33948,-14.08,2,3356068.84
FMB,STK,49.94,80132,67202,-12930,-16.136,2,3356068.84
IGIB,STK,49.4,80877,67937,-12940,-16,2,3356068.84
BTS,FUT,104330,37,32,-5,-13.514,2,3356068.84
GBS,FUT,104935,37,32,-5,-13.514,2,3356068.84
GBM,FUT,116080,34,29,-5,-14.706,2,3356068.84
R,FUT,117824.8,0,28,28,Inf,2,3356068.84
HYD,STK,50.17,77222,0,-77222,-100,0,0
IAU,STK,36.49,54888,45986,-8902,-16.218,1,1678034.42
CC,FUT,36760,27,23,-4,-14.815,0.5,839017.21
COIL,FUT,91290,11,9,-2,-18.182,0.5,839017.21
CL,FUT,90483.18,11,9,-2,-18.182,0.5,839017.21
HO,FUT,129689,8,6,-2,-25,0.5,839017.21
PB,FUT,56350,18,15,-3,-16.667,0.5,839017.21
GOIL,FUT,97775,10,9,-1,-10,0.5,839017.21
DA,FUT,36732.48,27,23,-4,-14.815,0.5,839017.21
TSR20,FUT,7132.37,134,118,-16,-11.94,0.5,839017.21
SCI,FUT,11940,0,70,70,Inf,0.5,839017.21
GF,FUT,132250,0,6,6,Inf,0.5,839017.21
SB,FUT,30318.41,32,0,-32,-100,0,0
ZO,FUT,24116.49,41,0,-41,-100,0,0
,,,,,,,,
,,,,,,,2.94,105716167.56
