Symbol,SecType,Last_Price,Old position,New position,Change,Change (%),Weights (%),Target allocation ($)
LLY,STK,589.53,987,1097,110,11.145,0.333,646987.71
VRSK,STK,244.38,2323,2647,324,13.947,0.333,646987.71
ETN,STK,236.22,2418,2739,321,13.275,0.333,646987.71
GE,STK,111.99,5118,5777,659,12.876,0.333,646987.71
SGEN,STK,204.43,2789,3165,376,13.482,0.333,646987.71
WST,STK,393.16,1431,1646,215,15.024,0.333,646987.71
PWR,STK,206.5,2767,3133,366,13.227,0.333,646987.71
PANW,STK,250.45,2359,2583,224,9.496,0.333,646987.71
BR,STK,187.73,3078,3446,368,11.956,0.333,646987.71
BRO,STK,73.12,7675,8848,1173,15.283,0.333,646987.71
CEG,STK,108.64,5145,5955,810,15.743,0.333,646987.71
WMT,STK,163.77,0,3951,3951,Inf,0.333,646987.71
CARR,STK,58.66,0,11029,11029,Inf,0.333,646987.71
RSG,STK,146.22,0,4425,4425,Inf,0.333,646987.71
BRK B,STK,363.15,0,1782,1782,Inf,0.333,646987.71
FDX,STK,253.78,2251,0,-2251,-100,0,0
TDG,STK,871.89,650,0,-650,-100,0,0
CHD,STK,95.67,5884,0,-5884,-100,0,0
ANET,STK,197.5,2926,0,-2926,-100,0,0
QQQ,STK,375.56,137948,155046,17098,12.395,30,58228899.33
KSA,STK,40,42616,48524,5908,13.863,1,1940963.31
XLE,STK,92.05,0,21086,21086,Inf,1,1940963.31
INDA,STK,45.36,39044,0,-39044,-100,0,0
STIP,STK,97.16,35714,39954,4240,11.872,2,3881926.62
IGSB,STK,49.96,69424,77701,8277,11.922,2,3881926.62
HYG,STK,74.65,46478,52002,5524,11.885,2,3881926.62
FPE,STK,16.1,215302,241113,25811,11.988,2,3881926.62
FMB,STK,50.02,69341,77607,8266,11.921,2,3881926.62
IGIB,STK,49.53,70084,78375,8291,11.83,2,3881926.62
HYD,STK,50.27,68900,77222,8322,12.078,2,3881926.62
BTS,FUT,104610,33,37,4,12.121,2,3881926.62
GBS,FUT,105240,32,37,5,15.625,2,3881926.62
GBM,FUT,116570,29,33,4,13.793,2,3881926.62
IAU,STK,36.47,47510,53221,5711,12.021,1,1940963.31
CC,FUT,36500,23,27,4,17.391,0.5,970481.66
COIL,FUT,90470,9,11,2,22.222,0.5,970481.66
CL,FUT,86480,10,11,1,10,0.5,970481.66
HO,FUT,140502.67,6,7,1,16.667,0.5,970481.66
PB,FUT,56600.67,15,17,2,13.333,0.5,970481.66
GOIL,FUT,97561.44,9,10,1,11.111,0.5,970481.66
DA,FUT,36840,23,26,3,13.043,0.5,970481.66
SB,FUT,29792,0,33,33,Inf,0.5,970481.66
TSR20,FUT,7225,0,134,134,Inf,0.5,970481.66
ZO,FUT,25000,0,39,39,Inf,0.5,970481.66
RB,FUT,111587.5,8,0,-8,-100,0,0
CT,FUT,43570,20,0,-20,-100,0,0
,,,,,,,,
,,,,,,,3.304,122280687.7
